time,opens,highs,lows,closes,volumes,qavs,numTrades,tbbavs,tbqavs,rsis,obvs,money,trueAfter,predictionBefore
1652566800000.0,-3.050979404608302,-3.067184046533096,-3.048992483251666,-3.062735330432543,19.246762182503907,15.549676970016739,12.575601089650057,7.178867679935992,5.590917107274116,-3.2319444740585133,-0.11466475309508231,11.030000000000427,tensor(-3.0627),-2.7927279472351074
1652566860000.0,-3.0631410876343854,-3.0733807214147615,-3.0484225202866333,-3.0607912618318083,5.823224919201197,4.628632069300766,4.942816849867549,5.508958749690931,4.266489807211903,-3.2319444740585133,-0.11466475309508231,7.850000000000591,tensor(-3.0608),-2.8919873237609863
1652566920000.0,-3.06119674332614,-3.077205829366407,-3.0509683548637807,-3.0639551381820245,2.919296403152876,2.265784478603788,3.8258240342896213,0.8942475045821139,0.6122597284958909,-3.2319444740585133,-0.11466475309508231,8.360000000000582,tensor(-3.0640),-3.2031936645507812
1652566980000.0,-3.0643610683768143,-3.0630529299453184,-3.0482705301626245,-3.0517951796793894,6.487794006023123,5.174327043291312,7.229992615098545,7.965131372617692,6.217923892747172,-3.2319444740585133,-0.11466475309508231,8.360000000000582,tensor(-3.0518),-3.2802114486694336
1652567040000.0,-3.0521993853507303,-3.061446384605628,-3.036149317772919,-3.048250113407461,2.991580933806797,2.3301763259889867,3.3205177605757967,4.449634769671063,3.435626934682466,-3.2319444740585133,-0.11466475309508231,8.360000000000582,tensor(-3.0483),-3.1209590435028076
1652567100000.0,-3.048615691919846,-3.0635501939790326,-3.0537041770959403,-3.0694442730546863,17.669553953158484,14.263572262430275,12.070294815936233,13.357382309171742,10.47919839226643,-3.2319444740585133,-0.11466475309508231,8.360000000000582,tensor(-3.0694),-3.20261812210083
1652567160000.0,-3.0697747329213403,-3.084320530156467,-3.0607337203313496,-3.0738660761465537,6.946415714319079,5.532053123056936,8.772506503277588,7.658792397902029,5.959411412439956,-3.2319444740585133,-0.11466475309508231,8.360000000000582,tensor(-3.0739),-3.000124454498291
1652567220000.0,-3.0742352875108447,-3.077664842320604,-3.058149888223199,-3.0621254265578033,6.199247494041926,4.930801224810534,5.980024464332769,8.126244743326069,6.335138624132492,-3.2319444740585133,-0.11466475309508231,7.2000000000005,tensor(-3.0621),-2.957828998565674
1652567280000.0,-3.062492972864971,-3.07361022789186,-3.0521082807938478,-3.05842788431719,6.444364641011352,5.132035429083463,5.7938589950697805,3.5770729142674464,2.73652285523144,-3.2319444740585133,-0.11466475309508231,10.280000000000427,tensor(-3.0584),-2.948497772216797
1652567340000.0,-3.058794906239484,-3.0734189724942778,-3.0587198511882328,-3.0727987443657585,9.08108578344247,7.271627506689733,7.708703821774799,6.911249190533768,5.370874097544209,-3.2319444740585133,-0.11466475309508231,11.250000000000455,tensor(-3.0728),-2.958132743835449
1652567400000.0,-3.0732059287594207,-3.0830964956119407,-3.065407416644622,-3.077563618387167,26.403661227764722,21.337822664785953,13.665998838190417,21.096789150911345,16.588218834577578,-3.2319444740585133,-0.11466475309508231,7.480000000000473,tensor(-3.0776),-3.049694299697876
